-08.982	-00.067	+04.087
-02.211	+01.370	+03.495
+05.364	-00.451	+03.061
-02.589	+06.381	+02.995
+01.182	+09.983	+05.645
-05.004	-01.828	+04.015
-09.387	-04.709	+04.433
+06.215	+05.136	-06.607
-04.906	+00.197	-05.216
-07.987	+06.538	+09.931
+04.179	-01.279	+06.088
+08.477	+03.468	-09.074
-03.625	+02.285	-07.955
-08.247	+08.105	+02.848
-08.615	-03.564	+08.679
-02.606	+06.031	+01.874
+03.135	-01.947	+07.092
-07.137	-02.153	-00.957
+03.849	+06.430	+08.016
+02.963	-01.912	-02.493
-04.005	-07.014	+04.108
-05.032	+01.859	+02.539
-03.875	-03.266	+01.353
-09.867	+06.040	-01.786
-07.148	+02.678	+05.603
-03.888	+03.446	+05.184
+01.048	-05.129	+07.345
-01.918	-01.133	+02.176
-08.193	-02.845	+05.790
-09.266	+07.308	+07.452
-00.970	-04.813	+00.961
+06.897	-08.650	-03.484
-09.742	+00.991	+03.828
-02.388	+08.939	+07.286
+03.485	+04.179	+04.015
-08.097	+00.131	-04.689
+00.381	+05.543	-08.116
-01.065	+04.349	+08.549
+07.034	-07.213	+07.005
+00.396	-05.554	-04.140
-00.971	-06.255	+03.334
-05.942	-06.137	-04.495
-08.682	+08.945	+08.596
+00.749	-05.201	-07.685
-06.451	+07.581	+02.373
+04.451	+02.948	+05.247
-02.991	+03.757	+05.346
+09.635	+04.922	-05.934
-05.891	+03.721	-02.132
+09.975	+02.901	+06.106
-00.006	+00.288	+06.178
-00.455	-05.009	+05.190
-02.190	+03.710	-08.481
-09.116	+04.729	-03.202
+04.742	+05.205	+03.612
+05.836	+07.419	-09.149
-09.781	-08.253	+03.205
-05.243	+00.655	-01.560
+06.484	-09.540	+06.921
-09.791	-09.556	+06.680
-04.116	+05.248	-05.125
+03.120	-00.598	-00.440
-09.853	-05.345	-08.865
-04.181	-00.717	-02.016
+01.004	+01.225	-01.615
-01.419	+03.825	-07.178
+05.829	-08.079	+00.229
